,price
2015-09-28,33.78336790399605
2015-09-29,34.35100266500559
2015-09-30,33.74671235938078
2015-10-01,33.84750139529623
2015-10-02,33.42202045601634
2015-10-05,33.23399493520731
2015-10-06,33.13141591483096
2015-10-07,33.01165581851229
2015-10-08,32.85713730006064
2015-10-09,32.870949493978145
2015-10-12,32.71663834646291
2015-10-13,32.27900521683221
2015-10-14,32.529204418207115
2015-10-15,32.77298143383296
2015-10-16,33.04677129648106
2015-10-19,32.58061501390322
2015-10-20,32.6842782107085
2015-10-21,32.905300557470234
2015-10-22,32.59770851151186
2015-10-23,32.612017533230244
2015-10-26,32.58768389760631
2015-10-27,33.17157360855297
2015-10-28,33.79220833733169
2015-10-29,33.2766432243366
2015-10-30,34.08213422295261
2015-11-02,33.800562226421455
2015-11-03,34.127247441573054
2015-11-04,34.45377728637971
2015-11-05,34.14316539566006
2015-11-06,34.314759105533064
2015-11-09,34.291984554622076
2015-11-10,34.48421727756307
2015-11-11,34.57163610325908
2015-11-12,34.976979208586414
2015-11-13,35.014236973165026
2015-11-16,34.97105331409341
2015-11-17,35.347571355690214
2015-11-18,35.554477443193456
2015-11-19,35.81379896980995
2015-11-20,35.60213806219571
2015-11-23,35.2646509118276
2015-11-24,35.0883365818444
2015-11-25,34.89539094864098
2015-11-26,35.16797345179688
2015-11-27,35.50630151859751
2015-11-30,35.466781548417686
2015-12-01,35.962244482491755
2015-12-02,36.443117729205156
2015-12-03,36.539896291680144
2015-12-04,36.26999255448415
2015-12-07,36.82691046916346
2015-12-08,36.81864827583406
2015-12-09,36.8755524055515
2015-12-10,36.77035727378005
2015-12-11,36.47534182889773
2015-12-14,35.985328376535726
2015-12-15,36.21391859072899
2015-12-16,35.95949890680384
2015-12-17,37.0272937649569
2015-12-18,36.662156383307035
2015-12-21,36.241906838854696
2015-12-22,36.42985522914943
2015-12-23,36.97313151884283
2015-12-24,37.00873519441629
2015-12-25,37.22249698972015
2015-12-28,36.59258532414956
2015-12-29,36.37187944265496
2015-12-30,36.01744486797494
2015-12-31,35.3907003319768
2016-01-01,35.442321369666104
2016-01-04,34.71132763630379
2016-01-05,34.292431832145766
2016-01-06,34.13082250613247
2016-01-07,33.87570638099913
2016-01-08,34.0148101480713
2016-01-11,34.12518471240238
2016-01-12,34.426735357475756
2016-01-13,34.68457257506757
2016-01-14,35.07283305916707
2016-01-15,35.08455128432163
2016-01-18,35.19769418868636
2016-01-19,35.38068703082391
2016-01-20,35.440556197658616
2016-01-21,35.320229334626305
2016-01-22,35.22185478886466
2016-01-25,34.96311841891391
2016-01-26,35.11505070388029
2016-01-27,35.09622785556872
2016-01-28,34.889273618905705
2016-01-29,34.6838441816476
2016-02-01,34.30149648768253
2016-02-02,34.63242376982855
2016-02-03,34.670368766796734
2016-02-04,34.40097423603517
2016-02-05,34.67701673008817
2016-02-08,34.5060118196513
2016-02-09,34.06244866471586
2016-02-10,34.40484479340535
2016-02-11,34.24273702322043
2016-02-12,34.12270279292259
2016-02-15,34.148007233385755
2016-02-16,34.53084100382107
2016-02-17,34.549545109983754
2016-02-18,34.17232051519079
2016-02-19,34.36048842291162
2016-02-22,34.215432065675785
2016-02-23,34.84355412484709
2016-02-24,34.85545879145806
2016-02-25,34.1390825521073
2016-02-26,34.26662361640698
2016-02-29,34.9143776895758
2016-03-01,35.45066253659893
2016-03-02,36.0820321295809
2016-03-03,35.74860941866156
2016-03-04,36.07076067450337
2016-03-07,35.83813532284465
2016-03-08,35.92681947207106
2016-03-09,35.5097742574025
2016-03-10,35.30662550651167
2016-03-11,35.09409524229479
2016-03-14,35.405799041945166
2016-03-15,35.687264502978735
2016-03-16,35.79333746101924
2016-03-17,35.351954161464235
2016-03-18,35.2604217440317
2016-03-21,35.025038181100406
2016-03-22,35.32648720597018
2016-03-23,35.73455012210917
2016-03-24,36.105748806800065
2016-03-25,35.86163744092305
2016-03-28,34.95753911622644
2016-03-29,34.39083549548004
2016-03-30,34.868206089694404
2016-03-31,34.748489152779094
2016-04-01,34.51502012101031
2016-04-04,35.06727847407836
2016-04-05,35.50151170464363
2016-04-06,35.522222269169745
2016-04-07,35.43635476658889
2016-04-08,35.40461600927334
2016-04-11,35.4931910474668
2016-04-12,36.04658338260073
2016-04-13,36.20351484578235
2016-04-14,36.465577060663485
2016-04-15,36.88369073796271
2016-04-18,36.49113123232672
2016-04-19,36.76529053486462
2016-04-20,36.676014206490606
2016-04-21,35.82694612046574
2016-04-22,35.1260551044998
2016-04-25,34.80200642963014
2016-04-26,34.989457833921456
2016-04-27,35.03944050898207
2016-04-28,35.11289995028105
2016-04-29,35.77879675656682
2016-05-02,35.36476061303536
2016-05-03,35.36804833440785
2016-05-04,35.48243023381524
2016-05-05,35.248843016865735
2016-05-06,35.270698613094936
2016-05-09,34.75372060300628
2016-05-10,35.23222610213505
2016-05-11,35.01836746151344
2016-05-12,35.70960921707032
2016-05-13,35.7112279354028
2016-05-16,36.07252600052595
2016-05-17,36.06706206769972
2016-05-18,36.06928677544612
2016-05-19,35.88341982280446
2016-05-20,35.93648746613002
2016-05-23,36.05732853232297
2016-05-24,35.80371887701007
2016-05-25,35.774036437902375
2016-05-26,35.58092505719049
2016-05-27,36.375360887656065
2016-05-30,36.35733432446613
2016-05-31,36.9050798598561
2016-06-01,36.84990101274995
2016-06-02,36.95330737534289
2016-06-03,36.50764236501185
2016-06-06,36.36654876572775
2016-06-07,36.45180256604768
2016-06-08,37.015228921665845
2016-06-09,37.10601712313411
2016-06-10,37.60760362563665
2016-06-13,37.84931029244132
2016-06-14,38.44937486261277
2016-06-15,38.44146610240946
2016-06-16,39.33341403826216
2016-06-17,39.16721352482069
2016-06-20,38.89827114692799
2016-06-21,38.469590188866185
2016-06-22,39.340178853000474
2016-06-23,39.65993933955314
2016-06-24,39.54885060398838
2016-06-27,40.03247379495413
2016-06-28,40.30764819734338
2016-06-29,41.07795378785521
2016-06-30,40.49579373865036
2016-07-01,40.40860977952193
2016-07-04,40.246564326657506
2016-07-05,39.51685446046474
2016-07-06,39.92882958476339
2016-07-07,39.84097017555373
2016-07-08,40.134520515534334
2016-07-11,41.05393771518349
2016-07-12,40.93154755325842
2016-07-13,40.78334390578825
2016-07-14,40.84348056201318
2016-07-15,41.24079792058802
2016-07-18,41.034995645797146
2016-07-19,40.80544020271267
2016-07-20,41.22962671677109
2016-07-21,41.39197745817739
2016-07-22,40.61422592110591
2016-07-25,40.16081286242786
2016-07-26,40.74891623487319
2016-07-27,40.91837757948397
2016-07-28,40.63904888827866
2016-07-29,40.5879555915691
2016-08-01,40.607331114526154
2016-08-02,40.905021434191845
2016-08-03,40.397610161471086
2016-08-04,40.09199100836026
2016-08-05,40.2096879703633
2016-08-08,40.08765861076209
2016-08-09,40.56227866572557
2016-08-10,39.44440271087431
2016-08-11,39.72289841346203
2016-08-12,40.6564164830701
2016-08-15,41.060710567341715
2016-08-16,41.152330053783864
2016-08-17,41.03101403245249
2016-08-18,40.24892072206601
2016-08-19,40.151406693945766
2016-08-22,41.2476064450995
2016-08-23,41.10502841893716
2016-08-24,40.27270049749827
2016-08-25,39.80460107776031
2016-08-26,39.94775797006403
2016-08-29,39.58693131610245
2016-08-30,39.979254597631936
2016-08-31,40.408898161811706
2016-09-01,41.174204478811276
2016-09-02,42.45141297797558
2016-09-05,43.357449126822814
2016-09-06,42.43791551141732
2016-09-07,41.566013106015156
2016-09-08,41.46185894298006
2016-09-09,41.0170636934365
2016-09-12,39.96692067556731
2016-09-13,39.54643086465859
2016-09-14,39.10205902396861
2016-09-15,38.49483136779861
2016-09-16,38.1957092008437
2016-09-19,39.16828213581836
2016-09-20,39.3077532189599
2016-09-21,41.47462341476546
2016-09-22,41.5959503307859
2016-09-23,41.29614572984232
2016-09-26,41.26530192396686
2016-09-27,41.464549059833324
2016-09-28,41.829296896778885
2016-09-29,43.752373554962446
2016-09-30,42.90850276571494
2016-10-03,43.69230054165538
2016-10-04,43.85611115416027
2016-10-05,42.32747198527521
2016-10-06,43.01678328326143
2016-10-07,44.19892764163617
2016-10-10,43.33511474111577
2016-10-11,43.2902745450023
2016-10-12,41.639499498222165
2016-10-13,40.465787200213306
2016-10-14,41.37701126721405
2016-10-17,40.91937356531239
2016-10-18,39.897694123881465
2016-10-19,40.066451479654646
2016-10-20,39.574420302330445
2016-10-21,39.13291865470537
2016-10-24,39.74270630740547
2016-10-25,38.70521047277222
2016-10-26,37.90846765870979
2016-10-27,38.00559398665862
2016-10-28,38.794114318093136
2016-10-31,39.834330557804606
2016-11-01,39.221599041416205
2016-11-02,40.00708313653698
2016-11-03,39.288407888352445
2016-11-04,40.86832644509794
2016-11-07,39.82599155799439
2016-11-08,40.97539089155013
2016-11-09,40.352736542086674
2016-11-10,42.148910289240916
2016-11-11,42.66623823845307
2016-11-14,41.68613507835306
2016-11-15,41.17437148875639
2016-11-16,41.85457644812287
2016-11-17,42.80142852594013
2016-11-18,42.6989381783697
2016-11-21,42.70518672394056
2016-11-22,43.38883721107463
2016-11-23,43.478640278897146
2016-11-24,42.22077482347153
2016-11-25,41.43598508402207
2016-11-28,41.61644168728833
2016-11-29,42.7109743054467
2016-11-30,44.223073003507665
2016-12-01,44.952005722408536
2016-12-02,45.199736327408445
2016-12-05,45.913663570564815
2016-12-06,45.20573620271851
2016-12-07,45.01551765738286
2016-12-08,44.16791405160047
2016-12-09,42.932457232735786
2016-12-12,43.21310862134733
2016-12-13,43.35386164277002
2016-12-14,43.979288112063564
2016-12-15,44.474728937657666
2016-12-16,44.6758304020134
2016-12-19,45.18958314054265
2016-12-20,45.10924576256303
2016-12-21,45.48362346188458
2016-12-22,44.72372244847105
2016-12-23,45.05198387292184
2016-12-26,45.682530100147474
2016-12-27,44.97526041373471
2016-12-28,44.98895731800117
2016-12-29,44.33744723814395
2016-12-30,43.78901360230445
2017-01-02,42.6805067797566
2017-01-03,43.85162255597162
2017-01-04,44.85654803809715
2017-01-05,45.353193158724984
2017-01-06,47.329090397030605
2017-01-09,47.092528428612624
2017-01-10,50.30578804206566
2017-01-11,50.01211595524842
2017-01-12,50.25215773761448
2017-01-13,49.77162356885956
2017-01-16,50.13983124820683
2017-01-17,51.02935272992313
2017-01-18,50.85869478925304
2017-01-19,52.84619923993219
2017-01-20,53.081063560642505
2017-01-23,53.353820904298544
2017-01-24,52.25135302666234
2017-01-25,52.6915198743426
2017-01-26,52.49202289987334
2017-01-27,51.74938221120862
2017-01-30,50.82836418928322
2017-01-31,52.146263116337764
2017-02-01,52.034922461808506
2017-02-02,51.34153344091718
2017-02-03,51.02188474003089
2017-02-06,51.01499277434349
2017-02-07,51.2972562300195
2017-02-08,51.585043863404145
2017-02-09,51.93419165293968
2017-02-10,51.636882658522914
2017-02-13,51.821506148627435
2017-02-14,51.41240256616137
2017-02-15,51.130262605643324
2017-02-16,50.70665645139286
2017-02-17,50.15810699580585
2017-02-20,50.682879610286186
2017-02-21,51.031705947653855
2017-02-22,51.52298030421303
2017-02-23,51.56027871701652
2017-02-24,51.95842653421068
2017-02-27,51.11885804418428
2017-02-28,51.55561171059813
2017-03-01,51.66015932256841
2017-03-02,51.98549217404625
2017-03-03,52.19087901930032
2017-03-06,51.724581679138744
2017-03-07,51.01553393869827
2017-03-08,50.69128875863605
2017-03-09,50.98055194472166
2017-03-10,51.33214474051765
2017-03-13,50.69075273069433
2017-03-14,50.24068551978362
2017-03-15,49.91609094646712
2017-03-16,49.765371049507316
2017-03-17,49.146291626816755
2017-03-20,48.50740419040456
2017-03-21,48.14912756308274
2017-03-22,48.20536026143245
2017-03-23,47.68738217268669
2017-03-24,47.652008506213484
2017-03-27,48.14798778961511
2017-03-28,47.57611583538474
2017-03-29,47.50012395556504
2017-03-30,47.97919810386439
2017-03-31,47.806779590852855
2017-04-03,47.565084604243054
2017-04-04,48.10784011398476
2017-04-05,47.98574582450123
2017-04-06,48.506251394037584
2017-04-07,48.720418284802975
2017-04-10,48.579946093275495
2017-04-11,48.817831510867464
2017-04-12,48.983122096261674
2017-04-13,49.47534230620299
2017-04-14,49.23699217553024
2017-04-17,49.273517076563685
2017-04-18,49.262230496680424
2017-04-19,49.60856145511347
2017-04-20,49.14762768087258
2017-04-21,49.639668930294384
2017-04-24,49.87644594436582
2017-04-25,49.27699190182638
2017-04-26,49.86036853684003
2017-04-27,50.94205688857908
2017-04-28,51.44470137856486
2017-05-01,52.16143309988243
2017-05-02,52.221916264535956
2017-05-03,51.42655613388237
2017-05-04,50.55599720596941
2017-05-05,50.6958502845103
2017-05-08,50.43082359490347
2017-05-09,50.014492649353826
2017-05-10,50.00245471495502
2017-05-11,50.31186909054037
2017-05-12,49.643423737923115
2017-05-15,49.45071994538155
2017-05-16,50.1789560434505
2017-05-17,49.689189724819826
2017-05-18,50.11688875258897
2017-05-19,49.90543723785067
2017-05-22,50.18114749802722
2017-05-23,50.72203142988751
2017-05-24,51.096550908220884
2017-05-25,51.555553309068
2017-05-26,51.015554569425646
2017-05-29,51.573390702936855
2017-05-30,51.17754416821845
2017-05-31,51.321279286545746
2017-06-01,51.464788054106826
2017-06-02,51.719454494489256
2017-06-05,51.902664627093735
2017-06-06,51.50861411800135
2017-06-07,50.87370518457488
2017-06-08,51.312854471875056
2017-06-09,51.42114398918057
2017-06-12,52.00096220598816
2017-06-13,51.997296061587264
2017-06-14,51.32953645135588
2017-06-15,51.818519035402176
2017-06-16,51.65567713126836
2017-06-19,51.841133460370806
2017-06-20,51.543091315990395
2017-06-21,52.368619931258124
2017-06-22,51.95494907667247
2017-06-23,51.80780171696378
2017-06-26,51.87869617444138
2017-06-27,51.364139669001844
2017-06-28,51.54295592783516
2017-06-29,52.352456490728414
2017-06-30,52.12874954881607
2017-07-03,52.34217976791379
2017-07-04,51.01782097992691
2017-07-05,51.01702185176359
2017-07-06,50.8842553120014
2017-07-07,50.510016188322986
2017-07-10,51.04678606093098
2017-07-11,50.90759137930707
2017-07-12,50.8401925336872
2017-07-13,50.67715808711435
2017-07-14,49.785075644901646
2017-07-17,49.27274898781211
2017-07-18,49.73977086538407
2017-07-19,48.775095996132045
2017-07-20,48.440247968494106
2017-07-21,48.27463274796191
2017-07-24,49.09386516793047
2017-07-25,49.46913238099732
2017-07-26,49.22670706392394
2017-07-27,49.85480999220268
2017-07-28,49.52462134438337
2017-07-31,50.01671383331459
2017-08-01,49.395988958368086
2017-08-02,49.91705567898621
2017-08-03,49.74337663813574
2017-08-04,49.27964191157525
2017-08-07,49.19595580585423
2017-08-08,49.342425054401794
2017-08-09,49.12959039867744
2017-08-10,49.404823455047705
2017-08-11,49.15071866495977
2017-08-14,49.457099598666105
2017-08-15,49.6816876409125
2017-08-16,49.670585709098646
2017-08-17,49.48128081860549
2017-08-18,49.569639587947364
2017-08-21,49.84559527505305
2017-08-22,50.844120235465155
2017-08-23,51.31552599580003
2017-08-24,51.809201990523256
2017-08-25,53.362254834648006
2017-08-28,53.64193811290628
2017-08-29,53.907133866371105
2017-08-30,54.28605188590039
2017-08-31,53.789897610887515
2017-09-01,53.58361757621926
2017-09-04,53.34673155434909
2017-09-05,53.69308762112197
2017-09-06,53.62367448500317
2017-09-07,53.7126708466844
2017-09-08,54.28655512600898
2017-09-11,54.75040594010221
2017-09-12,54.686060735805725
2017-09-13,54.3600859139633
2017-09-14,54.96571846019147
2017-09-15,55.38863659080439
2017-09-18,54.573528504958176
2017-09-19,54.43144909690952
2017-09-20,54.53584827065812
2017-09-21,54.958023431308334
2017-09-22,55.452207122528314
2017-09-25,55.62075143816402
2017-09-26,55.94889086270657
2017-09-27,56.002527810861224
2017-09-28,55.66667713377434
2017-09-29,55.548981321644135
2017-10-02,55.57852081049936
2017-10-03,55.579882191262165
2017-10-04,54.617617634223606
2017-10-05,54.432032650732204
2017-10-06,54.48013240058293
2017-10-09,54.354618019654126
2017-10-10,54.24709784339397
2017-10-11,54.517009973981615
2017-10-12,53.98303108488959
2017-10-13,53.17766022725456
2017-10-16,53.02166877811103
2017-10-17,53.42469327017449
2017-10-18,54.30254634163626
2017-10-19,54.72462109180478
2017-10-20,53.98963661501129
2017-10-23,53.8901994027663
2017-10-24,54.04006855154025
2017-10-25,54.149895438626075
2017-10-26,54.44571629714818
2017-10-27,53.994978880729484
2017-10-30,54.04715442358257
2017-10-31,54.28135270600906
2017-11-01,54.725774465326545
2017-11-02,54.329842235503094
2017-11-03,54.172013199050184
2017-11-06,52.82412083383598
2017-11-07,52.53333073433888
2017-11-08,52.29207170053831
2017-11-09,51.80894311453173
2017-11-10,51.908359762835985
2017-11-13,51.89920123159458
2017-11-14,50.8209167810809
2017-11-15,50.942449732339306
2017-11-16,50.51533244423129
2017-11-17,50.76557232943586
2017-11-20,50.17205716494829
2017-11-21,50.20396256895725
2017-11-22,50.087451106459355
2017-11-23,50.24880300926253
2017-11-24,50.32576572480261
2017-11-27,50.22225698730631
2017-11-28,49.51591179730731
2017-11-29,48.84675496253213
2017-11-30,48.595110421497345
2017-12-01,48.608424632159036
2017-12-04,48.34687765754379
2017-12-05,48.65047255179759
2017-12-06,48.53937453853022
2017-12-07,48.115721986002164
2017-12-08,48.0063552741989
2017-12-11,48.1258647404507
2017-12-12,48.29083618586803
2017-12-13,49.17291740369708
2017-12-14,48.88030702539433
2017-12-15,48.86358668383806
2017-12-18,49.078013577357204
2017-12-19,49.0844361687077
2017-12-20,48.87000374627747
2017-12-21,48.17676573638927
2017-12-22,47.96166835033214
2017-12-25,47.49425537325182
2017-12-26,46.742136909904936
2017-12-27,46.40836723593419
2017-12-28,45.96764903003378
2017-12-29,46.23820081989438
2018-01-01,46.51795097314867
2018-01-02,46.13858600792386
2018-01-03,46.041486003793175
2018-01-04,45.25604713337044
2018-01-05,45.061012671357595
2018-01-08,45.247146877633135
2018-01-09,45.61728622818353
2018-01-10,45.326926032736665
2018-01-11,45.79580652352168
2018-01-12,45.160497986837
2018-01-15,44.64694903641315
2018-01-16,44.963175439880885
2018-01-17,45.69489683818637
2018-01-18,45.924617472864696
2018-01-19,45.9232848892164
2018-01-22,44.9963749715887
2018-01-23,44.16019353234201
2018-01-24,44.22980009544432
2018-01-25,44.095934083294935
2018-01-26,43.65293863883808
2018-01-29,43.69536402161234
2018-01-30,43.75833380863897
2018-01-31,44.16612777702897
2018-02-01,44.238750281108125
2018-02-02,44.770996333189444
2018-02-05,44.790149835679465
2018-02-06,44.75712342718963
2018-02-07,45.22543284630704
2018-02-08,44.825016493192244
2018-02-09,46.04930170253861
2018-02-12,46.22915367990974
2018-02-13,46.41215155186395
2018-02-14,46.65943627421767
2018-02-15,47.51116043469269
2018-02-16,47.88514416681077
2018-02-19,47.18099403580315
2018-02-20,47.827695425432026
2018-02-21,47.690675020672906
2018-02-22,47.7558030487671
2018-02-23,47.19863431003248
2018-02-26,47.45060533580498
2018-02-27,47.176059802674345
2018-02-28,47.23736699463307
2018-03-01,47.1273236260391
2018-03-02,48.0093025874348
2018-03-05,48.934250856879466
2018-03-06,48.97300698693754
2018-03-07,49.01988262140031
2018-03-08,48.86441694592337
2018-03-09,49.39515890170759
2018-03-12,49.259222223330376
2018-03-13,49.08078052675637
2018-03-14,49.554176152523056
2018-03-15,49.320127971051086
2018-03-16,49.319902627763724
2018-03-19,48.6055588567353
2018-03-20,48.947292700018544
2018-03-21,49.870802500466866
2018-03-22,50.22951655129525
2018-03-23,50.94607494721232
2018-03-26,50.55819192359949
2018-03-27,50.68906593473691
2018-03-28,50.257027316058235
2018-03-29,50.16664605599478
2018-03-30,50.55183673487234
2018-04-02,50.61832053728966
2018-04-03,49.964739980426394
2018-04-04,49.36510912987112
2018-04-05,48.74220522484724
2018-04-06,48.98632927784675
2018-04-09,49.968630456063146
2018-04-10,50.63391559815237
2018-04-11,49.75238622996793
2018-04-12,50.44272402369886
2018-04-13,50.9089554263779
2018-04-16,50.188670812930226
2018-04-17,50.06271486569636
2018-04-18,50.60145916250598
2018-04-19,50.88324545307866
2018-04-20,50.275410484947905
2018-04-23,50.584198953730606
2018-04-24,49.59023573971426
2018-04-25,49.50336589535223
2018-04-26,50.05615766457261
2018-04-27,50.08249370566693
2018-04-30,49.86449297410217
2018-05-01,50.303009210444735
2018-05-02,50.786350219669096
2018-05-03,51.4370390023014
2018-05-04,51.882028474001615
2018-05-07,52.43334122586216
2018-05-08,52.816317650474616
2018-05-09,52.96765169380828
2018-05-10,53.03114300791795
2018-05-11,52.93102409721434
2018-05-14,52.34654896484397
2018-05-15,51.89442415752434
2018-05-16,51.774551575448044
2018-05-17,51.91108946614912
2018-05-18,52.64119663113701
2018-05-21,52.63894552374196
2018-05-22,53.159158130550104
2018-05-23,53.722996714955954
2018-05-24,53.62451698514158
2018-05-25,53.94569253862306
2018-05-28,53.840657944443976
2018-05-29,54.53671246389364
2018-05-30,54.884689806479564
2018-05-31,54.28986731117196
2018-06-01,54.39194379436578
2018-06-04,55.26509023534075
2018-06-05,55.189964806108414
2018-06-06,55.44346382246216
2018-06-07,55.74981457973036
2018-06-08,55.225847817906704
2018-06-11,55.51254439331258
2018-06-12,54.805507933547005
2018-06-13,54.50166703705107
2018-06-14,55.07787529303631
2018-06-15,55.28332416105027
2018-06-18,55.143917444723684
2018-06-19,55.39654854340339
2018-06-20,55.38460435056846
2018-06-21,55.410698760989916
2018-06-22,55.77530606429179
2018-06-25,55.41278987098182
2018-06-26,55.45344039969181
2018-06-27,55.30953309677375
2018-06-28,54.50622532778466
2018-06-29,54.05324690411362
2018-07-02,54.87950453011379
2018-07-03,55.09877211776401
2018-07-04,54.43312478098091
2018-07-05,53.66548630498691
2018-07-06,53.62752246210422
2018-07-09,54.44366099264766
2018-07-10,54.36681274002434
2018-07-11,55.06179363814169
2018-07-12,55.26466256586622
2018-07-13,55.53085275614984
2018-07-16,54.85369674959751
2018-07-17,55.36128503383484
2018-07-18,55.20579312107797
2018-07-19,55.67746768916029
2018-07-20,55.270235934944346
2018-07-23,55.382279403896575
2018-07-24,55.58636703861986
2018-07-25,55.52507266948689
2018-07-26,55.75736191213674
2018-07-27,55.636775955090854
2018-07-30,55.31607563879258
2018-07-31,56.18142237634135
2018-08-01,56.761029790962404
2018-08-02,56.37426057250843
2018-08-03,56.697842442887
2018-08-06,56.32118121161304
2018-08-07,55.71384332473007
2018-08-08,56.28057299087713
2018-08-09,55.401095497705555
2018-08-10,55.90811365967219
2018-08-13,55.794410646512866
2018-08-14,55.70260709074596
2018-08-15,55.938390720892784
2018-08-16,56.26625147778468
2018-08-17,55.848288919479806
2018-08-20,56.2481380976009
2018-08-21,56.32826058879789
2018-08-22,55.68328175329365
2018-08-23,55.61355538177079
2018-08-24,56.36402023235712
2018-08-27,57.28423930149422
2018-08-28,57.69416364504582
2018-08-29,57.0689686208628
2018-08-30,57.35433872924628
2018-08-31,57.83768521716619
2018-09-03,58.25617148220709
2018-09-04,58.71054414683279
2018-09-05,58.933166721923364
2018-09-06,58.913601227335256
2018-09-07,58.596539076294086
2018-09-10,57.57532049724702
2018-09-11,57.78074033014225
2018-09-12,57.902798951062636
2018-09-13,58.22917417138977
2018-09-14,57.518123311867484
2018-09-17,57.89014156725721
2018-09-18,59.04577038734868
2018-09-19,59.11037027750112
2018-09-20,59.09674690983296
2018-09-21,59.29042699077824
2018-09-24,60.46132000302092
2018-09-25,59.90041552941153
2018-09-26,60.036682459038666
2018-09-27,59.60574010145129
2018-09-28,59.31933777624804
2018-10-01,59.31243329893124
2018-10-02,60.09352762497406
2018-10-03,61.14646711814729
2018-10-04,61.427573503802
2018-10-05,61.2309334959737
2018-10-08,62.71237909880204
2018-10-09,62.481532581148926
2018-10-10,62.16713536655919
2018-10-11,61.15471942667208
2018-10-12,61.98863395417615
2018-10-15,62.58040990629556
2018-10-16,64.04913900823239
2018-10-17,63.23595241649835
2018-10-18,64.13585759117043
2018-10-19,64.20098217239058
2018-10-22,64.71465111916739
2018-10-23,63.73728893577782
2018-10-24,64.65038282920685
2018-10-25,65.15558948890374
2018-10-26,65.15458071030416
2018-10-29,65.57604986568994
2018-10-30,65.12636552544113
2018-10-31,64.79357556901391
2018-11-01,64.53317925219282
2018-11-02,63.43558923464531
2018-11-05,63.97677220979411
2018-11-06,64.72398003743237
2018-11-07,64.3191153154444
2018-11-08,64.55381791197934
2018-11-09,64.41472931486264
2018-11-12,64.63760763590436
2018-11-13,64.27807144148868
2018-11-14,63.76619158290631
2018-11-15,64.42594941577977
2018-11-16,64.4097587766157
2018-11-19,65.6754029827799
2018-11-20,65.72729197110029
2018-11-21,65.1775972690672
2018-11-22,65.96085722921923
2018-11-23,66.37856430528633
2018-11-26,66.85958427614436
2018-11-27,67.63982688305519
2018-11-28,67.24756448569353
2018-11-29,67.1904116650458
2018-11-30,67.10527720144557
2018-12-03,66.31515557056555
2018-12-04,66.17349145870728
2018-12-05,67.03800739405712
2018-12-06,67.21218462468653
2018-12-07,66.38609676188267
2018-12-10,65.44031660629801
2018-12-11,66.50129147043994
2018-12-12,66.46796592546906
2018-12-13,66.08586275142805
2018-12-14,65.93820733817026
2018-12-17,65.04705866335874
2018-12-18,65.95087555585354
2018-12-19,65.7295329396805
2018-12-20,66.60777077178977
2018-12-21,66.66376116202316
2018-12-24,67.59415294324793
2018-12-25,67.78217141946212
2018-12-26,68.35492904425395
2018-12-27,68.84520981126524
2018-12-28,69.27626686124461
2018-12-31,69.52888184258929
2019-01-01,69.40050765586547
2019-01-02,70.69292672296618
2019-01-03,70.11438326533607
2019-01-04,70.14193563239843
2019-01-07,70.17651296267445
2019-01-08,70.46869524244818
2019-01-09,70.20802491818803
2019-01-10,70.4419435736205
2019-01-11,70.35442245683838
2019-01-14,69.33499669380167
2019-01-15,69.36568027625673
2019-01-16,68.67224003040305
2019-01-17,67.57977959191365
2019-01-18,67.69107459902415
2019-01-21,68.02780920621393
2019-01-22,68.39129782320315
2019-01-23,68.78302836051242
2019-01-24,67.56215347764011
2019-01-25,66.72233456110204
2019-01-28,68.00219303346182
2019-01-29,67.35633403684228
2019-01-30,67.77009580054073
2019-01-31,67.3553452454335
2019-02-01,67.4298153304805
2019-02-04,67.05115106385495
2019-02-05,67.43161845972831
2019-02-06,67.5426061515722
2019-02-07,67.28079577057012
2019-02-08,66.6399223127694
2019-02-11,66.83228304775442
2019-02-12,66.09408848501444
2019-02-13,66.38497884415222
2019-02-14,68.07710370360114
2019-02-15,68.97547669131369
2019-02-18,69.4697192376192
2019-02-19,69.43799755035812
2019-02-20,68.20152497806043
2019-02-21,67.37841237900246
2019-02-22,68.22411612305471
2019-02-25,67.74074194817743
2019-02-26,67.31833736183627
2019-02-27,67.23672519667635
2019-02-28,66.58879983965488
2019-03-01,65.84455260116394
2019-03-04,65.83633883318106
2019-03-05,65.30704837508934
2019-03-06,64.87421128367082
2019-03-07,64.41978491542442
2019-03-08,64.76134047564662
2019-03-11,64.64221165955122
2019-03-12,64.55596130064764
2019-03-13,64.94399322532358
2019-03-14,64.87973271905955
2019-03-15,64.73216520209104
2019-03-18,65.04346523246066
2019-03-19,65.47849715198376
2019-03-20,65.41059638560117
2019-03-21,65.48349485946706
2019-03-22,65.02443245836969
2019-03-25,64.52047243043522
2019-03-26,65.01399268198496
2019-03-27,65.31090420285378
2019-03-28,65.61559241772625
2019-03-29,65.81313007834846
2019-04-01,65.86506148277846
2019-04-02,66.32326777921114
2019-04-03,66.93546272820313
2019-04-04,67.53806670958203
2019-04-05,67.49755067428283
2019-04-08,68.41207491262634
2019-04-09,68.58406889617115
2019-04-10,69.01941568996217
2019-04-11,69.22800756858922
2019-04-12,69.41421620111424
2019-04-15,68.95758949596927
2019-04-16,69.44055033692013
2019-04-17,71.35794449486245
2019-04-18,71.13072527031844
2019-04-19,71.20353062680267
2019-04-22,70.92892673291533
2019-04-23,70.62747066064759
2019-04-24,71.69098661621248
